run_id,experiment_id,condition,variant,seed,sequence_id,motor_rhythm_power,motor_frequency_hz,oscillating_mn_fraction,key_accuracy,precision,timing_mae_s,timing_jitter_s,misses,extra_contacts,energy_proxy,joint_velocity_rms
A2_up_small_no_feedback_s06,A2,up_small,no_feedback,6,1d3eb94610b602b8,0.7452408671379089,9.05,0.025510204081632654,0.3333333333333333,1.0,0.11349999999999971,0.004434711565216302,8,0,30.62301254272461,0.5702534914016724
A2_up_small_no_feedback_s07,A2,up_small,no_feedback,7,d4b5f24b166dfc13,0.655437707901001,8.765625,0.04081632653061224,0.5,1.0,0.10999999999999992,0.0017888543820000322,6,0,26.202634811401367,0.5303702354431152
A3_interruption_full_s00,A3,interruption,full,0,1d3eb94610b602b8,0.8521361351013184,8.770833333333334,0.030612244897959183,0.5833333333333334,1.0,0.11314285714285711,0.0032366943748503916,5,0,31.97173500061035,0.5865983366966248
A3_interruption_full_s01,A3,interruption,full,1,d4b5f24b166dfc13,0.747734785079956,8.76923076923077,0.03316326530612245,0.4166666666666667,1.0,0.10919999999999982,0.0022803508501983557,7,0,24.693052291870117,0.512462854385376
A3_interruption_full_s02,A3,interruption,full,2,9c27d0905127f2eb,0.7593088150024414,9.375,0.02040816326530612,0.5,1.0,0.11266666666666676,0.0032659863237109073,6,0,39.345516204833984,0.644273042678833
A3_interruption_full_s03,A3,interruption,full,3,1d3eb94610b602b8,0.6897825002670288,8.625,0.025510204081632654,0.5833333333333334,1.0,0.11314285714285711,0.0032366943748503916,5,0,31.97173500061035,0.5865983366966248
A3_interruption_full_s04,A3,interruption,full,4,d4b5f24b166dfc13,0.6825079321861267,8.839285714285714,0.03571428571428571,0.4166666666666667,1.0,0.10839999999999979,0.0016733200530680463,7,0,24.836713790893555,0.5163207650184631
A3_interruption_full_s05,A3,interruption,full,5,9c27d0905127f2eb,0.7031086683273315,8.75,0.02040816326530612,0.5,1.0,0.11466666666666674,0.005465040408511633,6,0,37.864418029785156,0.6388556361198425
A3_interruption_full_s06,A3,interruption,full,6,1d3eb94610b602b8,0.7561362981796265,8.95,0.012755102040816327,0.0,0.0,,,12,0,21.18327522277832,0.4707289934158325
A3_interruption_full_s07,A3,interruption,full,7,d4b5f24b166dfc13,0.49666425585746765,8.277777777777779,0.02295918367346939,0.4166666666666667,1.0,0.11519999999999989,0.008438009243891615,7,0,24.437602996826172,0.5080518126487732
A3_interruption_no_cpg_s00,A3,interruption,no_cpg,0,1d3eb94610b602b8,0.0,,0.0,0.0,0.0,,,12,0,19.479955673217773,0.45805618166923523
A3_interruption_no_cpg_s01,A3,interruption,no_cpg,1,d4b5f24b166dfc13,0.0,,0.0,0.08333333333333333,1.0,0.11399999999999988,,11,0,16.824419021606445,0.42315781116485596
A3_interruption_no_cpg_s02,A3,interruption,no_cpg,2,9c27d0905127f2eb,0.0,,0.0,0.4166666666666667,1.0,0.11440000000000002,0.0035777087639996172,7,0,36.715572357177734,0.629436731338501
A3_interruption_no_cpg_s03,A3,interruption,no_cpg,3,1d3eb94610b602b8,0.0,,0.0,0.0,0.0,,,12,0,19.479955673217773,0.45805618166923523
A3_interruption_no_cpg_s04,A3,interruption,no_cpg,4,d4b5f24b166dfc13,0.0,,0.0,0.3333333333333333,1.0,0.11149999999999988,0.0019148542155127553,8,0,22.987337112426758,0.4950825870037079
A3_interruption_no_cpg_s05,A3,interruption,no_cpg,5,9c27d0905127f2eb,0.0,,0.0,0.4166666666666667,1.0,0.11440000000000002,0.0035777087639996172,7,0,36.715572357177734,0.629436731338501
A3_interruption_no_cpg_s06,A3,interruption,no_cpg,6,1d3eb94610b602b8,0.0,,0.0,0.0,0.0,,,12,0,19.479955673217773,0.45805618166923523
A3_interruption_no_cpg_s07,A3,interruption,no_cpg,7,d4b5f24b166dfc13,0.0,,0.0,0.0,0.0,,,12,0,15.395576477050781,0.4045696258544922
A3_interruption_no_feedback_s00,A3,interruption,no_feedback,0,1d3eb94610b602b8,0.8255721926689148,8.770833333333334,0.030612244897959183,0.5833333333333334,1.0,0.11314285714285711,0.0032366943748503916,5,0,31.97173500061035,0.5865983366966248
A3_interruption_no_feedback_s01,A3,interruption,no_feedback,1,d4b5f24b166dfc13,0.7588392496109009,8.76923076923077,0.03316326530612245,0.4166666666666667,1.0,0.10919999999999982,0.0022803508501983557,7,0,24.67971420288086,0.5123661160469055
A3_interruption_no_feedback_s02,A3,interruption,no_feedback,2,9c27d0905127f2eb,0.7558170557022095,9.375,0.02040816326530612,0.5,1.0,0.11266666666666676,0.0032659863237109073,6,0,39.44058609008789,0.6444950699806213
A3_interruption_no_feedback_s03,A3,interruption,no_feedback,3,1d3eb94610b602b8,0.7307218313217163,8.65,0.025510204081632654,0.5833333333333334,1.0,0.11314285714285711,0.0032366943748503916,5,0,31.97173500061035,0.5865983366966248
A3_interruption_no_feedback_s04,A3,interruption,no_feedback,4,d4b5f24b166dfc13,0.6910778880119324,8.839285714285714,0.03571428571428571,0.4166666666666667,1.0,0.10839999999999979,0.0016733200530680463,7,0,24.83481788635254,0.5162309408187866
A3_interruption_no_feedback_s05,A3,interruption,no_feedback,5,9c27d0905127f2eb,0.6777576208114624,8.75,0.02040816326530612,0.5,1.0,0.1156666666666667,0.0070898989179440505,6,0,37.83451843261719,0.6384781002998352
A3_interruption_no_feedback_s06,A3,interruption,no_feedback,6,1d3eb94610b602b8,0.7570655345916748,8.95,0.012755102040816327,0.0,0.0,,,12,0,21.18006706237793,0.47085127234458923
A3_interruption_no_feedback_s07,A3,interruption,no_feedback,7,d4b5f24b166dfc13,0.5129433870315552,8.277777777777779,0.02295918367346939,0.4166666666666667,1.0,0.11519999999999989,0.008438009243891615,7,0,24.43680191040039,0.5080304741859436
A4_delayed_full_s00,A4,delayed,full,0,1d3eb94610b602b8,0.8027753829956055,8.770833333333334,0.030612244897959183,0.75,1.0,0.11244444444444435,0.003126943839882072,3,0,38.10267639160156,0.6397229433059692
A4_delayed_full_s01,A4,delayed,full,1,d4b5f24b166dfc13,0.766205906867981,8.76923076923077,0.03316326530612245,0.5,1.0,0.11033333333333335,0.001505545305418301,6,0,26.234804153442383,0.5284884572029114
A4_delayed_full_s02,A4,delayed,full,2,9c27d0905127f2eb,0.7165752649307251,9.375,0.02040816326530612,0.5833333333333334,1.0,0.1134285714285715,0.0035989416433697056,5,0,52.009544372558594,0.747799813747406
A4_delayed_full_s03,A4,delayed,full,3,1d3eb94610b602b8,0.7315179109573364,8.65,0.025510204081632654,0.75,1.0,0.11222222222222215,0.003382963855030542,3,0,38.13395309448242,0.6407977938652039
A4_delayed_full_s04,A4,delayed,full,4,d4b5f24b166dfc13,0.6919351816177368,8.839285714285714,0.03571428571428571,0.5,1.0,0.10866666666666654,0.0010327955589886453,6,0,26.430158615112305,0.5329819917678833
A4_delayed_full_s05,A4,delayed,full,5,9c27d0905127f2eb,0.6568339467048645,8.75,0.02040816326530612,0.5833333333333334,1.0,0.11628571428571433,0.006676183683170096,5,0,51.151451110839844,0.7447932362556458
A4_delayed_full_s06,A4,delayed,full,6,1d3eb94610b602b8,0.7557059526443481,8.95,0.012755102040816327,0.08333333333333333,1.0,0.11199999999999921,,11,0,25.97825813293457,0.5220861434936523
A4_delayed_full_s07,A4,delayed,full,7,d4b5f24b166dfc13,0.5199452638626099,8.277777777777779,0.02295918367346939,0.5,1.0,0.1113333333333334,0.001632993161855381,6,0,26.110755920410156,0.5277605056762695
A4_delayed_no_feedback_s00,A4,delayed,no_feedback,0,1d3eb94610b602b8,0.8255721926689148,8.770833333333334,0.030612244897959183,0.75,1.0,0.11244444444444435,0.003126943839882072,3,0,38.1027717590332,0.6397247314453125
A4_delayed_no_feedback_s01,A4,delayed,no_feedback,1,d4b5f24b166dfc13,0.7588392496109009,8.76923076923077,0.03316326530612245,0.5,1.0,0.11033333333333335,0.001505545305418301,6,0,26.23630142211914,0.5284989476203918
A4_delayed_no_feedback_s02,A4,delayed,no_feedback,2,9c27d0905127f2eb,0.7558170557022095,9.375,0.02040816326530612,0.5833333333333334,1.0,0.1134285714285715,0.0035989416433697056,5,0,52.06588363647461,0.7480903267860413
A4_delayed_no_feedback_s03,A4,delayed,no_feedback,3,1d3eb94610b602b8,0.7307218313217163,8.65,0.025510204081632654,0.75,1.0,0.11222222222222215,0.003382963855030542,3,0,38.13465881347656,0.6407898664474487
A4_delayed_no_feedback_s04,A4,delayed,no_feedback,4,d4b5f24b166dfc13,0.6910778880119324,8.839285714285714,0.03571428571428571,0.5,1.0,0.10866666666666654,0.0010327955589886453,6,0,26.44532585144043,0.5330283045768738
A4_delayed_no_feedback_s05,A4,delayed,no_feedback,5,9c27d0905127f2eb,0.6777576208114624,8.75,0.02040816326530612,0.5833333333333334,1.0,0.11628571428571433,0.006676183683170096,5,0,51.16334533691406,0.7448777556419373
A4_delayed_no_feedback_s06,A4,delayed,no_feedback,6,1d3eb94610b602b8,0.7570655345916748,8.95,0.012755102040816327,0.08333333333333333,1.0,0.11199999999999921,,11,0,25.96070098876953,0.5216763019561768
A4_delayed_no_feedback_s07,A4,delayed,no_feedback,7,d4b5f24b166dfc13,0.5129433870315552,8.277777777777779,0.02295918367346939,0.5,1.0,0.1113333333333334,0.001632993161855381,6,0,26.11060905456543,0.5277554988861084
A4_noisy_full_s00,A4,noisy,full,0,1d3eb94610b602b8,0.8275997042655945,8.770833333333334,0.030612244897959183,0.75,1.0,0.11244444444444435,0.003126943839882072,3,0,38.105953216552734,0.6397600769996643
A4_noisy_full_s01,A4,noisy,full,1,d4b5f24b166dfc13,0.7739567160606384,8.76923076923077,0.03316326530612245,0.5,1.0,0.11033333333333335,0.001505545305418301,6,0,26.24581527709961,0.5285772085189819
A4_noisy_full_s02,A4,noisy,full,2,9c27d0905127f2eb,0.750322699546814,9.375,0.02040816326530612,0.5833333333333334,1.0,0.1134285714285715,0.0035989416433697056,5,0,52.09148025512695,0.7483346462249756
A4_noisy_full_s03,A4,noisy,full,3,1d3eb94610b602b8,0.698509156703949,8.65,0.025510204081632654,0.75,1.0,0.11222222222222215,0.003382963855030542,3,0,38.133522033691406,0.6408111453056335
A4_noisy_full_s04,A4,noisy,full,4,d4b5f24b166dfc13,0.6728267669677734,8.839285714285714,0.03571428571428571,0.5,1.0,0.10766666666666658,0.0015055453054181732,6,0,26.612112045288086,0.5333995223045349
A4_noisy_full_s05,A4,noisy,full,5,9c27d0905127f2eb,0.6768320798873901,8.75,0.02040816326530612,0.5833333333333334,1.0,0.11571428571428576,0.005589105048046043,5,0,51.20806121826172,0.7453237771987915
A4_noisy_full_s06,A4,noisy,full,6,1d3eb94610b602b8,0.7691206932067871,8.95,0.012755102040816327,0.08333333333333333,1.0,0.11199999999999921,,11,0,25.961376190185547,0.5216487050056458
A4_noisy_full_s07,A4,noisy,full,7,d4b5f24b166dfc13,0.5426705479621887,8.277777777777779,0.02295918367346939,0.5,1.0,0.1113333333333334,0.001632993161855381,6,0,26.110719680786133,0.527750551700592
A4_noisy_no_feedback_s00,A4,noisy,no_feedback,0,1d3eb94610b602b8,0.8255721926689148,8.770833333333334,0.030612244897959183,0.75,1.0,0.11244444444444435,0.003126943839882072,3,0,38.1027717590332,0.6397247314453125
A4_noisy_no_feedback_s01,A4,noisy,no_feedback,1,d4b5f24b166dfc13,0.7588392496109009,8.76923076923077,0.03316326530612245,0.5,1.0,0.11033333333333335,0.001505545305418301,6,0,26.23630142211914,0.5284989476203918
A4_noisy_no_feedback_s02,A4,noisy,no_feedback,2,9c27d0905127f2eb,0.7558170557022095,9.375,0.02040816326530612,0.5833333333333334,1.0,0.1134285714285715,0.0035989416433697056,5,0,52.06588363647461,0.7480903267860413
A4_noisy_no_feedback_s03,A4,noisy,no_feedback,3,1d3eb94610b602b8,0.7307218313217163,8.65,0.025510204081632654,0.75,1.0,0.11222222222222215,0.003382963855030542,3,0,38.13465881347656,0.6407898664474487
A4_noisy_no_feedback_s04,A4,noisy,no_feedback,4,d4b5f24b166dfc13,0.6910778880119324,8.839285714285714,0.03571428571428571,0.5,1.0,0.10866666666666654,0.0010327955589886453,6,0,26.44532585144043,0.5330283045768738
A4_noisy_no_feedback_s05,A4,noisy,no_feedback,5,9c27d0905127f2eb,0.6777576208114624,8.75,0.02040816326530612,0.5833333333333334,1.0,0.11628571428571433,0.006676183683170096,5,0,51.16334533691406,0.7448777556419373
A4_noisy_no_feedback_s06,A4,noisy,no_feedback,6,1d3eb94610b602b8,0.7570655345916748,8.95,0.012755102040816327,0.08333333333333333,1.0,0.11199999999999921,,11,0,25.96070098876953,0.5216763019561768
A4_noisy_no_feedback_s07,A4,noisy,no_feedback,7,d4b5f24b166dfc13,0.5129433870315552,8.277777777777779,0.02295918367346939,0.5,1.0,0.1113333333333334,0.001632993161855381,6,0,26.11060905456543,0.5277554988861084
A4_normal_full_s00,A4,normal,full,0,1d3eb94610b602b8,0.8489608764648438,8.770833333333334,0.030612244897959183,0.75,1.0,0.11244444444444435,0.003126943839882072,3,0,38.106109619140625,0.6397626996040344
A4_normal_full_s01,A4,normal,full,1,d4b5f24b166dfc13,0.7663645148277283,8.76923076923077,0.03316326530612245,0.5,1.0,0.11033333333333335,0.001505545305418301,6,0,26.246728897094727,0.5285724997520447
A4_normal_full_s02,A4,normal,full,2,9c27d0905127f2eb,0.7541923522949219,9.375,0.02040816326530612,0.5833333333333334,1.0,0.1134285714285715,0.0035989416433697056,5,0,52.01124572753906,0.7480987906455994
A4_normal_full_s03,A4,normal,full,3,1d3eb94610b602b8,0.6885367631912231,8.65,0.025510204081632654,0.75,1.0,0.11222222222222215,0.003382963855030542,3,0,38.15214538574219,0.6408835053443909
A4_normal_full_s04,A4,normal,full,4,d4b5f24b166dfc13,0.6816808581352234,8.839285714285714,0.03571428571428571,0.5,1.0,0.10866666666666654,0.0010327955589886453,6,0,26.458927154541016,0.5332122445106506
A4_normal_full_s05,A4,normal,full,5,9c27d0905127f2eb,0.7008326053619385,8.75,0.02040816326530612,0.5833333333333334,1.0,0.1154285714285715,0.0053807416730762715,5,0,51.19091796875,0.7451908588409424
A4_normal_full_s06,A4,normal,full,6,1d3eb94610b602b8,0.7559146285057068,8.95,0.012755102040816327,0.08333333333333333,1.0,0.11199999999999921,,11,0,25.96390724182129,0.5215659141540527
A4_normal_full_s07,A4,normal,full,7,d4b5f24b166dfc13,0.49818155169487,8.277777777777779,0.02295918367346939,0.5,1.0,0.1113333333333334,0.001632993161855381,6,0,26.111289978027344,0.527776837348938
A4_normal_no_feedback_s00,A4,normal,no_feedback,0,1d3eb94610b602b8,0.8255721926689148,8.770833333333334,0.030612244897959183,0.75,1.0,0.11244444444444435,0.003126943839882072,3,0,38.1027717590332,0.6397247314453125
A4_normal_no_feedback_s01,A4,normal,no_feedback,1,d4b5f24b166dfc13,0.7588392496109009,8.76923076923077,0.03316326530612245,0.5,1.0,0.11033333333333335,0.001505545305418301,6,0,26.23630142211914,0.5284989476203918
A4_normal_no_feedback_s02,A4,normal,no_feedback,2,9c27d0905127f2eb,0.7558170557022095,9.375,0.02040816326530612,0.5833333333333334,1.0,0.1134285714285715,0.0035989416433697056,5,0,52.06588363647461,0.7480903267860413
A4_normal_no_feedback_s03,A4,normal,no_feedback,3,1d3eb94610b602b8,0.7307218313217163,8.65,0.025510204081632654,0.75,1.0,0.11222222222222215,0.003382963855030542,3,0,38.13465881347656,0.6407898664474487
A4_normal_no_feedback_s04,A4,normal,no_feedback,4,d4b5f24b166dfc13,0.6910778880119324,8.839285714285714,0.03571428571428571,0.5,1.0,0.10866666666666654,0.0010327955589886453,6,0,26.44532585144043,0.5330283045768738
A4_normal_no_feedback_s05,A4,normal,no_feedback,5,9c27d0905127f2eb,0.6777576208114624,8.75,0.02040816326530612,0.5833333333333334,1.0,0.11628571428571433,0.006676183683170096,5,0,51.16334533691406,0.7448777556419373
A4_normal_no_feedback_s06,A4,normal,no_feedback,6,1d3eb94610b602b8,0.7570655345916748,8.95,0.012755102040816327,0.08333333333333333,1.0,0.11199999999999921,,11,0,25.96070098876953,0.5216763019561768
A4_normal_no_feedback_s07,A4,normal,no_feedback,7,d4b5f24b166dfc13,0.5129433870315552,8.277777777777779,0.02295918367346939,0.5,1.0,0.1113333333333334,0.001632993161855381,6,0,26.11060905456543,0.5277554988861084
A5_late_full_s00,A5,late,full,0,1d3eb94610b602b8,0.8036696910858154,8.770833333333334,0.030612244897959183,0.5833333333333334,1.0,0.11257142857142842,0.0035989416433695118,5,0,34.041683197021484,0.6047809720039368
A5_late_full_s01,A5,late,full,1,d4b5f24b166dfc13,0.7498140335083008,8.76923076923077,0.03316326530612245,0.4166666666666667,1.0,0.11079999999999997,0.0010954451150104547,7,0,24.335966110229492,0.5092161297798157
A5_late_full_s02,A5,late,full,2,9c27d0905127f2eb,0.78493732213974,9.375,0.02040816326530612,0.4166666666666667,1.0,0.11480000000000005,0.003346640106136252,7,0,49.11684036254883,0.7264831066131592
A5_late_full_s03,A5,late,full,3,1d3eb94610b602b8,0.747282862663269,8.65,0.025510204081632654,0.5833333333333334,1.0,0.11114285714285702,0.005984105932344671,5,0,34.331607818603516,0.6061952114105225
A5_late_full_s04,A5,late,full,4,d4b5f24b166dfc13,0.703551173210144,8.839285714285714,0.03571428571428571,0.4166666666666667,1.0,0.10679999999999978,0.003033150177620799,7,0,24.80388832092285,0.513447105884552
A5_late_full_s05,A5,late,full,5,9c27d0905127f2eb,0.7059583067893982,8.75,0.02040816326530612,0.4166666666666667,1.0,0.11720000000000005,0.005403702434442351,7,0,48.284996032714844,0.7234758138656616
A5_late_full_s06,A5,late,full,6,1d3eb94610b602b8,0.7632683515548706,8.95,0.012755102040816327,0.08333333333333333,1.0,0.11199999999999921,,11,0,25.925661087036133,0.5221614241600037
A5_late_full_s07,A5,late,full,7,d4b5f24b166dfc13,0.50595623254776,8.277777777777779,0.02295918367346939,0.4166666666666667,1.0,0.11119999999999992,0.001095445115010171,7,0,24.247854232788086,0.5085129141807556
A5_late_no_dn_s00,A5,late,no_dn,0,1d3eb94610b602b8,0.0,,0.0,0.0,0.0,,,12,0,23.03765296936035,0.49715474247932434
A5_late_no_dn_s01,A5,late,no_dn,1,d4b5f24b166dfc13,0.0,,0.0,0.0,0.0,,,12,0,15.84249210357666,0.4103125035762787
A5_late_no_dn_s02,A5,late,no_dn,2,9c27d0905127f2eb,0.0,,0.0,0.0,0.0,,,12,0,41.252471923828125,0.6704878211021423
A5_late_no_dn_s03,A5,late,no_dn,3,1d3eb94610b602b8,0.0,,0.0,0.0,0.0,,,12,0,23.03765296936035,0.49715474247932434
A5_late_no_dn_s04,A5,late,no_dn,4,d4b5f24b166dfc13,0.0,,0.0,0.0,0.0,,,12,0,15.84249210357666,0.4103125035762787
A5_late_no_dn_s05,A5,late,no_dn,5,9c27d0905127f2eb,0.0,,0.0,0.0,0.0,,,12,0,41.252471923828125,0.6704878211021423
A5_late_no_dn_s06,A5,late,no_dn,6,1d3eb94610b602b8,0.0,,0.0,0.0,0.0,,,12,0,23.03765296936035,0.49715474247932434
A5_late_no_dn_s07,A5,late,no_dn,7,d4b5f24b166dfc13,0.0,,0.0,0.0,0.0,,,12,0,15.84249210357666,0.4103125035762787
A5_left_bias_full_s00,A5,left_bias,full,0,1d3eb94610b602b8,0.8991051316261292,9.0,0.00510204081632653,0.0,0.0,,,12,0,23.03765296936035,0.49715474247932434
A5_left_bias_full_s01,A5,left_bias,full,1,d4b5f24b166dfc13,0.7651917338371277,9.333333333333334,0.007653061224489796,0.0,0.0,,,12,0,15.84249210357666,0.4103125035762787
A5_left_bias_full_s02,A5,left_bias,full,2,9c27d0905127f2eb,0.7544550895690918,9.75,0.00510204081632653,0.0,0.0,,,12,0,41.82703399658203,0.6720848679542542
A5_left_bias_full_s03,A5,left_bias,full,3,1d3eb94610b602b8,0.5474510788917542,8.0,0.002551020408163265,0.0,0.0,,,12,0,23.03765296936035,0.49715474247932434
A5_left_bias_full_s04,A5,left_bias,full,4,d4b5f24b166dfc13,0.6138200163841248,9.0,0.00510204081632653,0.0,0.0,,,12,0,15.84249210357666,0.4103125035762787
A5_left_bias_full_s05,A5,left_bias,full,5,9c27d0905127f2eb,0.6241514682769775,8.75,0.00510204081632653,0.0,0.0,,,12,0,41.252471923828125,0.6704878211021423
A5_left_bias_full_s06,A5,left_bias,full,6,1d3eb94610b602b8,0.7592241764068604,9.083333333333334,0.007653061224489796,0.0,0.0,,,12,0,24.740970611572266,0.5088547468185425
A5_left_bias_full_s07,A5,left_bias,full,7,d4b5f24b166dfc13,0.9389438629150391,8.5,0.00510204081632653,0.0,0.0,,,12,0,15.84249210357666,0.4103125035762787
A5_left_bias_no_dn_s00,A5,left_bias,no_dn,0,1d3eb94610b602b8,0.0,,0.0,0.0,0.0,,,12,0,23.03765296936035,0.49715474247932434
A5_left_bias_no_dn_s01,A5,left_bias,no_dn,1,d4b5f24b166dfc13,0.0,,0.0,0.0,0.0,,,12,0,15.84249210357666,0.4103125035762787
A5_left_bias_no_dn_s02,A5,left_bias,no_dn,2,9c27d0905127f2eb,0.0,,0.0,0.0,0.0,,,12,0,41.252471923828125,0.6704878211021423
A5_left_bias_no_dn_s03,A5,left_bias,no_dn,3,1d3eb94610b602b8,0.0,,0.0,0.0,0.0,,,12,0,23.03765296936035,0.49715474247932434
A5_left_bias_no_dn_s04,A5,left_bias,no_dn,4,d4b5f24b166dfc13,0.0,,0.0,0.0,0.0,,,12,0,15.84249210357666,0.4103125035762787
A5_left_bias_no_dn_s05,A5,left_bias,no_dn,5,9c27d0905127f2eb,0.0,,0.0,0.0,0.0,,,12,0,41.252471923828125,0.6704878211021423
A5_left_bias_no_dn_s06,A5,left_bias,no_dn,6,1d3eb94610b602b8,0.0,,0.0,0.0,0.0,,,12,0,23.03765296936035,0.49715474247932434
A5_left_bias_no_dn_s07,A5,left_bias,no_dn,7,d4b5f24b166dfc13,0.0,,0.0,0.0,0.0,,,12,0,15.84249210357666,0.4103125035762787
A5_strong_full_s00,A5,strong,full,0,1d3eb94610b602b8,0.6088122129440308,9.17741935483871,0.07908163265306123,0.75,1.0,0.09155555555555556,0.0031269438398822237,3,0,46.006839752197266,0.7099454402923584
A5_strong_full_s01,A5,strong,full,1,d4b5f24b166dfc13,0.6784669160842896,9.21551724137931,0.07397959183673469,0.5,1.0,0.08833333333333333,0.002338090388900039,6,0,30.88782501220703,0.5774361491203308
A5_strong_full_s02,A5,strong,full,2,9c27d0905127f2eb,0.5474951267242432,9.444444444444445,0.06887755102040816,0.5833333333333334,1.0,0.09999999999999994,0.00416333199893218,5,0,56.320953369140625,0.7835860252380371
A5_strong_full_s03,A5,strong,full,3,1d3eb94610b602b8,0.7002230882644653,9.1875,0.07142857142857142,0.75,1.0,0.09177777777777757,0.004055175020198799,3,0,45.3301887512207,0.7003988027572632
A5_strong_full_s04,A5,strong,full,4,d4b5f24b166dfc13,0.5914033651351929,9.066666666666666,0.07653061224489796,0.5,1.0,0.08733333333333337,0.001632993161855381,6,0,31.257665634155273,0.5851998925209045
A5_strong_full_s05,A5,strong,full,5,9c27d0905127f2eb,0.5997423529624939,9.2625,0.05102040816326531,0.5833333333333334,1.0,0.09771428571428557,0.005219012860502804,5,0,56.92180252075195,0.7836268544197083
A5_strong_full_s06,A5,strong,full,6,1d3eb94610b602b8,0.7597667574882507,9.072916666666666,0.061224489795918366,0.8333333333333334,1.0,0.10479999999999981,0.005094659513211459,2,0,45.162376403808594,0.6913015842437744
A5_strong_full_s07,A5,strong,full,7,d4b5f24b166dfc13,0.8261139392852783,8.98,0.06377551020408163,0.5,1.0,0.09266666666666656,0.0020655911179774055,6,0,29.69439125061035,0.5688725709915161
A5_strong_no_dn_s00,A5,strong,no_dn,0,1d3eb94610b602b8,0.0,,0.0,0.0,0.0,,,12,0,23.03765296936035,0.49715474247932434
A5_strong_no_dn_s01,A5,strong,no_dn,1,d4b5f24b166dfc13,0.0,,0.0,0.0,0.0,,,12,0,15.84249210357666,0.4103125035762787
A5_strong_no_dn_s02,A5,strong,no_dn,2,9c27d0905127f2eb,0.0,,0.0,0.0,0.0,,,12,0,41.252471923828125,0.6704878211021423
A5_strong_no_dn_s03,A5,strong,no_dn,3,1d3eb94610b602b8,0.0,,0.0,0.0,0.0,,,12,0,23.03765296936035,0.49715474247932434
A5_strong_no_dn_s04,A5,strong,no_dn,4,d4b5f24b166dfc13,0.0,,0.0,0.0,0.0,,,12,0,15.84249210357666,0.4103125035762787
A5_strong_no_dn_s05,A5,strong,no_dn,5,9c27d0905127f2eb,0.0,,0.0,0.0,0.0,,,12,0,41.252471923828125,0.6704878211021423
A5_strong_no_dn_s06,A5,strong,no_dn,6,1d3eb94610b602b8,0.0,,0.0,0.0,0.0,,,12,0,23.03765296936035,0.49715474247932434
A5_strong_no_dn_s07,A5,strong,no_dn,7,d4b5f24b166dfc13,0.0,,0.0,0.0,0.0,,,12,0,15.84249210357666,0.4103125035762787
A5_weak_full_s00,A5,weak,full,0,1d3eb94610b602b8,0.0,,0.0,0.0,0.0,,,12,0,23.03765296936035,0.49715474247932434
A5_weak_full_s01,A5,weak,full,1,d4b5f24b166dfc13,0.0,,0.0,0.0,0.0,,,12,0,15.84249210357666,0.4103125035762787
A5_weak_full_s02,A5,weak,full,2,9c27d0905127f2eb,0.0,,0.0,0.0,0.0,,,12,0,41.252471923828125,0.6704878211021423
A5_weak_full_s03,A5,weak,full,3,1d3eb94610b602b8,0.0,,0.0,0.0,0.0,,,12,0,23.03765296936035,0.49715474247932434
A5_weak_full_s04,A5,weak,full,4,d4b5f24b166dfc13,0.0,,0.0,0.0,0.0,,,12,0,15.84249210357666,0.4103125035762787
A5_weak_full_s05,A5,weak,full,5,9c27d0905127f2eb,0.0,,0.0,0.0,0.0,,,12,0,41.252471923828125,0.6704878211021423
A5_weak_full_s06,A5,weak,full,6,1d3eb94610b602b8,0.0,,0.0,0.0,0.0,,,12,0,23.03765296936035,0.49715474247932434
A5_weak_full_s07,A5,weak,full,7,d4b5f24b166dfc13,0.0,,0.0,0.0,0.0,,,12,0,15.84249210357666,0.4103125035762787
A5_weak_no_dn_s00,A5,weak,no_dn,0,1d3eb94610b602b8,0.0,,0.0,0.0,0.0,,,12,0,23.03765296936035,0.49715474247932434
A5_weak_no_dn_s01,A5,weak,no_dn,1,d4b5f24b166dfc13,0.0,,0.0,0.0,0.0,,,12,0,15.84249210357666,0.4103125035762787
A5_weak_no_dn_s02,A5,weak,no_dn,2,9c27d0905127f2eb,0.0,,0.0,0.0,0.0,,,12,0,41.252471923828125,0.6704878211021423
A5_weak_no_dn_s03,A5,weak,no_dn,3,1d3eb94610b602b8,0.0,,0.0,0.0,0.0,,,12,0,23.03765296936035,0.49715474247932434
A5_weak_no_dn_s04,A5,weak,no_dn,4,d4b5f24b166dfc13,0.0,,0.0,0.0,0.0,,,12,0,15.84249210357666,0.4103125035762787
A5_weak_no_dn_s05,A5,weak,no_dn,5,9c27d0905127f2eb,0.0,,0.0,0.0,0.0,,,12,0,41.252471923828125,0.6704878211021423
A5_weak_no_dn_s06,A5,weak,no_dn,6,1d3eb94610b602b8,0.0,,0.0,0.0,0.0,,,12,0,23.03765296936035,0.49715474247932434
A5_weak_no_dn_s07,A5,weak,no_dn,7,d4b5f24b166dfc13,0.0,,0.0,0.0,0.0,,,12,0,15.84249210357666,0.4103125035762787
B1_novel_direct_s00,B1,novel,direct,0,1d3eb94610b602b8,0.8354341387748718,8.770833333333334,0.030612244897959183,0.9166666666666666,0.9166666666666666,0.09163636363636347,0.0076324665380558794,1,1,98.93209838867188,1.05612051486969
